央视频道,#genre#
金鹰卡通,http://14.204.12.100:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://124.94.193.136:9902/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://116.233.34.25:7777/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://223.159.11.244:8099/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰纪实,http://121.19.134.132:808/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://121.19.134.125:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://171.13.174.251:20443/tsfile/live/0017_14.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://171.13.174.251:20443/tsfile/live/0139_17.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://171.13.174.251:20443/tsfile/live/0017_8.m3u8?key=txiptv&playlive=1&authid=0
马鞍山公共,http://223.241.247.214:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
马鞍山新闻,http://223.241.247.214:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
高尔夫网球,http://171.13.174.251:20443/tsfile/live/0007_2.m3u8?key=txiptv&playlive=1&authid=0
齐鲁,http://124.128.73.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0

宁夏新闻,https://hls.ningxiahuangheyun.com/live/nxxw1M.m3u8?
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8?
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8?
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8?
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8?


TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
三立新闻,http://61.221.215.25:8800/hls/41/index.m3u8
ACM电影,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
